time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,lat,lng
1980-01-01,-8.9,-14.4,-1.7,0.0,0.0,,5.4,25.9,1020.0,102.0,46.6201461,-100.540737
1980-01-02,-12.6,-18.9,-7.8,0.0,0.0,,9.4,29.5,1031.5,312.0,46.6201461,-100.540737
1980-01-03,-12.8,-19.4,-6.7,1.3,0.0,,16.2,42.5,1023.5,144.0,46.6201461,-100.540737
1980-01-04,-7.5,-12.8,-4.4,1.8,51.0,,18.2,46.4,1017.9,90.0,46.6201461,-100.540737
1980-01-05,-9.5,-13.9,-6.1,1.5,76.0,,12.0,33.5,1016.8,0.0,46.6201461,-100.540737
1980-01-06,-13.6,-20.0,-5.0,6.9,178.0,340.0,44.8,90.7,1009.8,0.0,46.6201461,-100.540737
1980-01-07,-22.1,-24.4,-20.0,0.0,229.0,292.0,24.7,55.4,1022.2,396.0,46.6201461,-100.540737
1980-01-08,-26.7,-28.3,-24.4,0.0,178.0,297.0,23.6,48.2,1032.2,420.0,46.6201461,-100.540737
1980-01-09,-24.9,-33.3,-19.4,0.0,127.0,,10.2,29.5,1025.9,306.0,46.6201461,-100.540737
1980-01-10,-14.2,-20.6,-6.7,3.8,127.0,57.0,27.2,77.8,996.9,0.0,46.6201461,-100.540737
1980-01-11,-21.5,-25.0,-18.3,0.0,178.0,,36.8,83.2,1020.1,438.0,46.6201461,-100.540737
1980-01-12,-13.1,-23.3,0.0,0.0,127.0,119.0,15.8,38.9,1007.0,246.0,46.6201461,-100.540737
1980-01-13,-2.6,-11.1,6.1,0.0,102.0,,17.5,61.2,1004.3,468.0,46.6201461,-100.540737
1980-01-14,-6.6,-11.1,-0.6,0.0,102.0,,9.9,25.9,1011.3,144.0,46.6201461,-100.540737
1980-01-15,-8.4,-16.1,2.2,0.0,76.0,,2.9,14.8,1018.1,438.0,46.6201461,-100.540737
1980-01-16,-8.5,-17.8,-3.3,0.0,51.0,,2.7,13.0,1022.6,120.0,46.6201461,-100.540737
1980-01-17,-8.1,-15.0,0.6,0.0,51.0,,8.9,18.4,1018.4,468.0,46.6201461,-100.540737
1980-01-18,-6.3,-15.0,-3.3,0.0,25.0,,19.4,50.0,1027.4,0.0,46.6201461,-100.540737
1980-01-19,-9.4,-18.3,-1.7,0.0,25.0,,13.2,31.3,1039.3,498.0,46.6201461,-100.540737
1980-01-20,-7.7,-15.6,1.1,0.0,25.0,,8.6,27.7,1029.8,492.0,46.6201461,-100.540737
1980-01-21,-2.8,-8.9,1.1,0.3,25.0,,29.9,76.0,1014.9,0.0,46.6201461,-100.540737
1980-01-22,-7.1,-12.2,-3.3,0.0,25.0,,22.2,61.2,1021.2,390.0,46.6201461,-100.540737
1980-01-23,-4.9,-14.4,5.0,0.0,25.0,,16.3,57.2,1009.0,0.0,46.6201461,-100.540737
1980-01-24,2.5,-10.6,5.0,2.0,25.0,305.0,34.7,59.0,999.6,228.0,46.6201461,-100.540737
1980-01-25,-16.8,-20.6,-10.6,0.3,25.0,350.0,20.3,46.4,1024.5,402.0,46.6201461,-100.540737
1980-01-26,-20.1,-22.8,-17.2,0.0,25.0,292.0,15.5,40.7,1032.6,450.0,46.6201461,-100.540737
1980-01-27,-20.5,-25.0,-16.7,0.0,25.0,,12.2,33.5,1029.7,504.0,46.6201461,-100.540737
1980-01-28,-21.9,-26.7,-18.3,0.0,25.0,,14.8,38.9,1032.4,516.0,46.6201461,-100.540737
1980-01-29,-24.0,-30.6,-17.2,0.0,25.0,,5.0,22.3,1034.4,486.0,46.6201461,-100.540737
1980-01-30,-18.7,-22.2,-12.2,0.0,25.0,,7.0,13.0,1036.1,474.0,46.6201461,-100.540737
1980-01-31,-17.6,-26.1,-6.7,0.0,25.0,,2.5,14.8,1036.3,576.0,46.6201461,-100.540737
1980-02-01,-12.7,-21.1,-6.7,0.0,25.0,,13.6,31.3,1028.6,0.0,46.6201461,-100.540737
1980-02-02,-8.7,-15.6,-5.6,0.0,25.0,129.0,13.5,27.7,1025.7,0.0,46.6201461,-100.540737
1980-02-03,-5.7,-6.1,-5.0,0.0,25.0,156.0,21.9,42.5,1025.2,0.0,46.6201461,-100.540737
1980-02-04,-3.2,-5.0,0.6,1.8,25.0,,18.4,55.4,1018.9,0.0,46.6201461,-100.540737
1980-02-05,-2.7,-9.4,1.1,0.0,51.0,,11.0,35.3,1025.7,318.0,46.6201461,-100.540737
1980-02-06,-11.7,-17.8,-7.8,0.0,51.0,,5.2,20.5,1026.7,90.0,46.6201461,-100.540737
1980-02-07,-6.5,-7.8,-5.0,0.5,51.0,,7.0,14.8,1034.3,0.0,46.6201461,-100.540737
1980-02-08,-6.7,-11.1,-1.1,0.3,76.0,,9.0,29.5,1032.9,312.0,46.6201461,-100.540737
1980-02-09,-5.2,-11.7,2.8,0.0,76.0,,20.8,81.4,1020.5,258.0,46.6201461,-100.540737
1980-02-10,-8.5,-11.1,-5.6,0.0,51.0,312.0,38.0,74.2,1015.9,96.0,46.6201461,-100.540737
1980-02-11,-11.0,-13.3,-7.8,0.0,51.0,,18.3,38.9,1022.6,384.0,46.6201461,-100.540737
1980-02-12,-9.7,-15.6,-3.9,0.0,25.0,,6.0,20.5,1015.0,36.0,46.6201461,-100.540737
1980-02-13,-11.3,-18.3,-5.0,0.0,25.0,,4.6,14.8,1022.8,330.0,46.6201461,-100.540737
1980-02-14,-13.1,-15.0,-11.1,0.0,25.0,308.0,13.0,29.5,1031.7,30.0,46.6201461,-100.540737
1980-02-15,-13.7,-17.2,-10.6,0.0,25.0,307.0,20.5,50.0,1032.9,132.0,46.6201461,-100.540737
1980-02-16,-12.8,-17.8,-6.1,0.0,25.0,,14.4,38.9,1029.7,600.0,46.6201461,-100.540737
1980-02-17,-11.5,-21.7,-1.1,0.0,25.0,,9.3,29.5,1014.0,576.0,46.6201461,-100.540737
1980-02-18,-6.1,-13.3,-0.6,0.0,25.0,,6.9,25.9,999.8,312.0,46.6201461,-100.540737
1980-02-19,-4.0,-5.6,-2.2,1.3,51.0,80.0,12.8,29.5,1003.6,0.0,46.6201461,-100.540737
1980-02-20,-4.0,-7.8,-2.2,0.3,51.0,101.0,18.0,48.2,1007.1,0.0,46.6201461,-100.540737
1980-02-21,-5.6,-8.3,-3.3,0.8,51.0,,6.6,25.9,1012.1,0.0,46.6201461,-100.540737
1980-02-22,-6.3,-15.0,-3.3,0.0,51.0,327.0,15.1,37.1,1017.2,114.0,46.6201461,-100.540737
1980-02-23,-7.7,-20.0,1.1,0.0,51.0,,14.1,53.6,1021.1,306.0,46.6201461,-100.540737
1980-02-24,-7.1,-17.2,-4.4,1.5,25.0,,16.8,42.5,1026.1,18.0,46.6201461,-100.540737
1980-02-25,-14.1,-26.1,-3.9,0.0,51.0,,8.8,31.3,1033.8,510.0,46.6201461,-100.540737
1980-02-26,-2.3,-7.8,2.8,0.0,51.0,,20.2,57.2,1019.5,606.0,46.6201461,-100.540737
1980-02-27,-5.7,-10.0,1.1,0.8,25.0,,17.8,40.7,1017.7,24.0,46.6201461,-100.540737
1980-02-28,-14.4,-23.3,-8.9,0.0,25.0,60.0,17.9,38.9,1030.8,378.0,46.6201461,-100.540737
1980-02-29,-23.4,-27.2,-18.3,0.0,25.0,,12.3,29.5,1047.5,582.0,46.6201461,-100.540737
1980-03-01,-16.4,-28.9,-5.0,0.0,25.0,,17.5,48.2,1039.9,582.0,46.6201461,-100.540737
1980-03-02,-8.1,-16.1,0.0,0.0,25.0,,6.5,18.4,1016.4,510.0,46.6201461,-100.540737
1980-03-03,-8.0,-13.3,-5.0,0.0,25.0,,19.3,44.3,1012.8,0.0,46.6201461,-100.540737
1980-03-04,-14.9,-21.7,-12.8,0.8,25.0,336.0,19.0,40.7,1024.7,408.0,46.6201461,-100.540737
1980-03-05,-14.1,-19.4,-7.8,0.0,25.0,,15.4,48.2,1023.0,534.0,46.6201461,-100.540737
1980-03-06,-11.3,-20.0,-3.3,0.0,25.0,,7.7,29.5,1015.0,672.0,46.6201461,-100.540737
1980-03-07,-12.0,-21.1,-1.1,0.0,25.0,,6.9,20.5,1015.7,660.0,46.6201461,-100.540737
1980-03-08,-7.9,-12.8,-1.1,0.0,25.0,,11.5,35.3,1017.2,594.0,46.6201461,-100.540737
1980-03-09,-0.8,-10.0,7.2,0.0,25.0,,22.7,70.2,1006.3,552.0,46.6201461,-100.540737
1980-03-10,-12.0,-16.7,-7.2,0.0,0.0,339.0,22.5,70.2,1020.3,684.0,46.6201461,-100.540737
1980-03-11,-6.8,-15.0,-1.1,0.0,0.0,111.0,24.0,63.0,1012.2,318.0,46.6201461,-100.540737
1980-03-12,-3.0,-7.2,-0.6,1.0,0.0,,18.5,48.2,1006.7,0.0,46.6201461,-100.540737
1980-03-13,-4.5,-16.1,4.4,0.0,25.0,,7.9,33.5,1013.8,450.0,46.6201461,-100.540737
1980-03-14,-2.7,-8.3,2.2,0.0,0.0,,17.4,40.7,1014.9,456.0,46.6201461,-100.540737
1980-03-15,2.9,-1.7,9.4,0.0,0.0,,18.3,55.4,1005.3,486.0,46.6201461,-100.540737
1980-03-16,-3.1,-6.1,1.1,0.3,0.0,,23.6,53.6,1018.4,672.0,46.6201461,-100.540737
1980-03-17,-1.4,-8.9,6.7,0.0,0.0,,7.5,38.9,1018.0,558.0,46.6201461,-100.540737
1980-03-18,4.4,-3.3,14.4,0.0,0.0,155.0,12.0,37.1,1007.8,552.0,46.6201461,-100.540737
1980-03-19,1.4,-3.9,7.2,0.0,0.0,,11.7,48.2,1005.5,258.0,46.6201461,-100.540737
1980-03-20,0.9,-3.9,4.4,0.0,0.0,,21.0,51.8,1018.4,486.0,46.6201461,-100.540737
1980-03-21,-0.7,-7.2,5.6,0.8,0.0,,12.1,40.7,1021.7,528.0,46.6201461,-100.540737
1980-03-22,-2.3,-5.0,-0.6,4.8,102.0,152.0,14.1,31.3,1018.9,120.0,46.6201461,-100.540737
1980-03-23,-4.5,-10.0,-2.2,0.0,76.0,,13.4,29.5,1021.7,126.0,46.6201461,-100.540737
1980-03-24,-4.9,-11.7,1.7,0.0,51.0,,11.2,29.5,1024.5,666.0,46.6201461,-100.540737
1980-03-25,-1.2,-6.7,5.0,0.0,0.0,,10.8,37.1,1021.6,666.0,46.6201461,-100.540737
1980-03-26,0.5,-4.4,4.4,0.5,25.0,,4.6,24.1,1018.0,96.0,46.6201461,-100.540737
1980-03-27,1.2,-5.6,8.9,0.0,0.0,,9.3,40.7,1020.3,510.0,46.6201461,-100.540737
1980-03-28,1.0,-2.2,5.6,0.0,0.0,,9.8,27.7,1026.2,300.0,46.6201461,-100.540737
1980-03-29,2.6,-4.4,9.4,0.0,0.0,,6.7,29.5,1021.2,678.0,46.6201461,-100.540737
1980-03-30,2.6,-3.3,8.3,0.0,0.0,,11.8,38.9,1015.2,564.0,46.6201461,-100.540737
1980-03-31,3.8,-1.1,10.0,0.0,0.0,,8.9,25.9,1018.8,264.0,46.6201461,-100.540737
1980-04-01,4.1,0.0,10.0,0.0,0.0,,12.1,35.3,1022.4,156.0,46.6201461,-100.540737
1980-04-02,4.6,0.0,10.6,0.0,0.0,,17.5,40.7,1024.8,516.0,46.6201461,-100.540737
1980-04-03,4.3,-2.2,9.4,0.0,0.0,,12.6,35.3,1023.2,528.0,46.6201461,-100.540737
1980-04-04,4.5,-6.7,14.4,0.0,0.0,,7.4,38.9,1018.8,756.0,46.6201461,-100.540737
1980-04-05,8.2,-5.0,19.4,0.0,0.0,,11.9,44.3,1008.3,732.0,46.6201461,-100.540737
1980-04-06,11.0,0.6,20.6,0.0,0.0,,11.9,64.8,997.6,528.0,46.6201461,-100.540737
1980-04-07,3.9,1.1,8.3,10.9,0.0,332.0,18.7,38.9,1006.1,0.0,46.6201461,-100.540737
1980-04-08,1.3,0.0,3.3,0.0,0.0,338.0,23.4,48.2,1022.1,144.0,46.6201461,-100.540737
1980-04-09,3.7,-3.3,12.2,0.0,0.0,348.0,14.4,35.3,1019.6,714.0,46.6201461,-100.540737
1980-04-10,4.1,-3.9,11.7,0.0,0.0,,11.9,37.1,1015.0,564.0,46.6201461,-100.540737
1980-04-11,3.5,-2.8,9.4,0.0,0.0,345.0,24.9,63.0,1024.3,750.0,46.6201461,-100.540737
1980-04-12,4.0,-3.3,11.7,0.0,0.0,,16.5,61.2,1027.8,708.0,46.6201461,-100.540737
1980-04-13,3.0,-6.1,11.7,0.0,0.0,,5.2,27.7,1025.9,786.0,46.6201461,-100.540737
1980-04-14,7.9,-5.0,20.6,0.0,0.0,,13.1,55.4,1013.7,768.0,46.6201461,-100.540737
1980-04-15,7.0,-3.9,14.4,0.0,0.0,,7.2,22.3,1016.4,756.0,46.6201461,-100.540737
1980-04-16,11.4,3.3,20.6,0.0,0.0,,18.0,57.2,1018.4,438.0,46.6201461,-100.540737
1980-04-17,12.6,1.7,22.2,0.0,0.0,,9.4,31.3,1022.4,720.0,46.6201461,-100.540737
1980-04-18,16.9,5.0,27.8,0.0,0.0,180.0,16.5,44.3,1013.7,732.0,46.6201461,-100.540737
1980-04-19,15.6,5.0,25.0,0.0,0.0,,11.3,31.3,1016.0,732.0,46.6201461,-100.540737
1980-04-20,20.0,6.1,31.7,0.0,0.0,,9.3,37.1,1009.2,804.0,46.6201461,-100.540737
1980-04-21,21.5,10.6,33.9,0.0,0.0,,13.3,48.2,1003.1,810.0,46.6201461,-100.540737
1980-04-22,14.3,5.0,18.3,0.0,0.0,,26.1,59.0,1016.4,750.0,46.6201461,-100.540737
1980-04-23,10.0,0.0,18.9,0.0,0.0,,7.7,44.3,1023.6,828.0,46.6201461,-100.540737
1980-04-24,8.6,-3.3,16.1,0.0,0.0,,11.4,38.9,1020.9,846.0,46.6201461,-100.540737
1980-04-25,11.0,-2.2,21.1,0.0,0.0,,14.2,53.6,1022.3,846.0,46.6201461,-100.540737
1980-04-26,12.5,3.3,20.6,0.0,0.0,,12.1,38.9,1023.9,354.0,46.6201461,-100.540737
1980-04-27,,5.6,23.3,0.0,0.0,,,33.5,,768.0,46.6201461,-100.540737
1980-04-28,15.0,2.2,26.1,0.0,0.0,,6.1,33.5,1018.8,858.0,46.6201461,-100.540737
1980-04-29,15.7,4.4,26.1,0.0,0.0,,10.7,37.1,1013.1,834.0,46.6201461,-100.540737
1980-04-30,15.4,4.4,25.0,0.0,0.0,,8.8,33.5,1014.9,804.0,46.6201461,-100.540737
1980-05-01,18.7,10.0,27.8,0.0,0.0,,4.8,29.5,1017.7,600.0,46.6201461,-100.540737
1980-05-02,18.2,6.1,28.3,0.0,0.0,,4.6,40.7,1017.7,810.0,46.6201461,-100.540737
1980-05-03,18.5,5.6,28.9,0.0,0.0,,6.7,55.4,1018.3,816.0,46.6201461,-100.540737
1980-05-04,18.9,6.7,28.9,0.0,0.0,,10.2,46.4,1016.0,546.0,46.6201461,-100.540737
1980-05-05,17.4,8.3,23.9,0.0,0.0,,17.3,51.8,1018.2,798.0,46.6201461,-100.540737
1980-05-06,11.4,2.2,17.2,0.0,0.0,,20.4,55.4,1017.7,876.0,46.6201461,-100.540737
1980-05-07,4.1,-2.8,9.4,0.0,0.0,,15.1,42.5,1025.5,378.0,46.6201461,-100.540737
1980-05-08,5.7,-5.6,16.1,0.0,0.0,,6.5,29.5,1021.4,840.0,46.6201461,-100.540737
1980-05-09,12.3,1.1,23.3,0.0,0.0,,15.5,53.6,1004.1,384.0,46.6201461,-100.540737
1980-05-10,11.0,0.6,15.0,0.0,0.0,36.0,28.0,61.2,1005.9,738.0,46.6201461,-100.540737
1980-05-11,8.6,-3.9,18.9,0.0,0.0,,10.3,44.3,1012.6,864.0,46.6201461,-100.540737
1980-05-12,10.1,-2.8,18.3,0.0,0.0,,10.5,46.4,1012.7,570.0,46.6201461,-100.540737
1980-05-13,8.7,2.8,14.4,0.0,0.0,,13.2,33.5,1017.5,600.0,46.6201461,-100.540737
1980-05-14,8.8,-1.7,17.8,0.0,0.0,,6.6,29.5,1018.6,894.0,46.6201461,-100.540737
1980-05-15,14.2,6.1,22.2,0.0,0.0,,12.8,46.4,1019.4,654.0,46.6201461,-100.540737
1980-05-16,16.0,8.3,23.3,0.0,0.0,,14.5,53.6,1019.3,810.0,46.6201461,-100.540737
1980-05-17,15.1,6.7,22.8,0.0,0.0,,7.1,22.3,1018.5,618.0,46.6201461,-100.540737
1980-05-18,16.3,3.3,26.7,0.0,0.0,,6.3,29.5,1017.9,594.0,46.6201461,-100.540737
1980-05-19,18.0,4.4,27.8,0.0,0.0,,11.6,46.4,1013.9,774.0,46.6201461,-100.540737
1980-05-20,21.8,7.8,31.1,0.0,0.0,,15.2,42.5,1010.9,360.0,46.6201461,-100.540737
1980-05-21,25.9,17.2,35.6,0.0,0.0,192.0,17.3,53.6,1011.0,918.0,46.6201461,-100.540737
1980-05-22,25.7,16.1,33.9,0.0,0.0,171.0,28.1,63.0,1007.0,918.0,46.6201461,-100.540737
1980-05-23,23.7,17.8,29.4,0.0,0.0,170.0,34.9,64.8,1003.6,912.0,46.6201461,-100.540737
1980-05-24,23.2,15.6,28.9,0.0,0.0,145.0,26.0,61.2,1005.7,876.0,46.6201461,-100.540737
1980-05-25,22.9,13.3,30.0,0.0,0.0,149.0,27.6,77.8,1003.7,810.0,46.6201461,-100.540737
1980-05-26,21.1,10.0,30.6,0.0,0.0,,16.5,46.4,1007.7,822.0,46.6201461,-100.540737
1980-05-27,20.3,3.9,33.3,17.3,0.0,,15.0,105.5,,738.0,46.6201461,-100.540737
1980-05-28,19.5,14.4,28.3,7.6,0.0,,14.1,66.6,1006.9,582.0,46.6201461,-100.540737
1980-05-29,17.6,11.1,21.7,0.0,0.0,,8.4,29.5,1009.1,444.0,46.6201461,-100.540737
1980-05-30,17.5,11.7,23.9,0.0,0.0,,7.6,48.2,1011.4,534.0,46.6201461,-100.540737
1980-05-31,16.3,11.7,21.1,2.5,0.0,,8.6,29.5,1010.7,360.0,46.6201461,-100.540737
1980-06-01,16.4,9.4,23.3,0.0,0.0,,7.0,35.3,1005.8,606.0,46.6201461,-100.540737
1980-06-02,16.7,10.0,22.8,0.0,0.0,,16.3,42.5,1006.8,624.0,46.6201461,-100.540737
1980-06-03,19.9,11.7,27.2,0.0,0.0,119.0,24.1,70.2,1011.3,726.0,46.6201461,-100.540737
1980-06-04,21.6,17.2,27.8,6.1,0.0,153.0,27.1,83.2,1008.1,306.0,46.6201461,-100.540737
1980-06-05,20.4,14.4,26.7,5.3,0.0,,15.2,63.0,,738.0,46.6201461,-100.540737
1980-06-06,16.0,12.2,21.7,2.8,0.0,,5.6,22.3,1012.1,180.0,46.6201461,-100.540737
1980-06-07,11.9,7.2,16.7,2.5,0.0,,14.9,38.9,1024.6,420.0,46.6201461,-100.540737
1980-06-08,16.0,5.6,23.3,0.0,0.0,,14.2,42.5,1028.2,906.0,46.6201461,-100.540737
1980-06-09,19.4,7.8,27.8,0.0,0.0,,9.9,37.1,1019.9,948.0,46.6201461,-100.540737
1980-06-10,20.7,8.3,29.4,0.0,0.0,,7.9,35.3,1016.1,870.0,46.6201461,-100.540737
1980-06-11,25.0,17.2,32.8,0.0,0.0,166.0,25.7,63.0,1010.6,648.0,46.6201461,-100.540737
1980-06-12,22.8,15.6,28.3,0.0,0.0,,18.1,61.2,1007.6,876.0,46.6201461,-100.540737
1980-06-13,20.6,15.0,26.7,9.4,0.0,,11.1,83.2,1010.0,684.0,46.6201461,-100.540737
1980-06-14,20.2,15.0,26.1,2.8,0.0,,8.9,38.9,1013.7,342.0,46.6201461,-100.540737
1980-06-15,15.3,10.6,20.0,0.3,0.0,74.0,15.5,42.5,1019.9,222.0,46.6201461,-100.540737
1980-06-16,15.9,6.1,24.4,0.0,0.0,,3.4,25.9,1022.0,792.0,46.6201461,-100.540737
1980-06-17,21.5,10.6,28.9,0.0,0.0,,6.3,42.5,1014.2,864.0,46.6201461,-100.540737
1980-06-18,15.1,7.8,19.4,0.0,0.0,77.0,19.4,48.2,1016.5,528.0,46.6201461,-100.540737
1980-06-19,15.3,4.4,23.9,0.3,0.0,,10.9,38.9,1021.4,648.0,46.6201461,-100.540737
1980-06-20,19.4,12.2,27.2,8.1,0.0,,10.7,33.5,1016.3,630.0,46.6201461,-100.540737
1980-06-21,19.9,12.8,25.0,0.0,0.0,,4.1,18.4,1012.9,222.0,46.6201461,-100.540737
1980-06-22,23.1,13.3,32.8,0.0,0.0,,9.3,42.5,1010.5,810.0,46.6201461,-100.540737
1980-06-23,26.2,17.8,35.0,3.0,0.0,149.0,27.1,68.4,1005.1,780.0,46.6201461,-100.540737
1980-06-24,23.5,16.1,30.6,0.0,0.0,,14.5,38.9,1009.1,870.0,46.6201461,-100.540737
1980-06-25,22.7,11.7,31.7,0.0,0.0,,8.0,33.5,1013.7,936.0,46.6201461,-100.540737
1980-06-26,15.5,11.7,20.6,0.0,0.0,76.0,21.5,51.8,1016.3,366.0,46.6201461,-100.540737
1980-06-27,18.7,13.9,26.1,1.8,0.0,,24.7,79.6,1007.2,582.0,46.6201461,-100.540737
1980-06-28,17.9,13.3,21.7,0.0,0.0,286.0,33.9,77.8,1009.9,522.0,46.6201461,-100.540737
1980-06-29,18.1,7.8,27.2,0.0,0.0,,11.6,42.5,1015.6,906.0,46.6201461,-100.540737
1980-06-30,24.5,14.4,33.9,0.0,0.0,1.0,21.1,55.4,1007.5,606.0,46.6201461,-100.540737
1980-07-01,20.1,12.8,26.7,0.0,0.0,,10.8,33.5,1017.8,906.0,46.6201461,-100.540737
1980-07-02,21.2,10.6,29.4,0.0,0.0,,15.1,51.8,1017.3,714.0,46.6201461,-100.540737
1980-07-03,22.6,12.2,33.9,35.8,0.0,,13.7,94.3,1011.5,618.0,46.6201461,-100.540737
1980-07-04,24.4,16.7,31.1,0.0,0.0,301.0,16.5,44.3,1009.7,888.0,46.6201461,-100.540737
1980-07-05,21.8,12.2,32.8,0.0,0.0,,11.9,44.3,1015.4,720.0,46.6201461,-100.540737
1980-07-06,25.7,17.8,33.9,0.0,0.0,,8.7,33.5,1010.0,654.0,46.6201461,-100.540737
1980-07-07,23.8,15.0,27.8,0.0,0.0,,14.6,48.2,1014.2,870.0,46.6201461,-100.540737
1980-07-08,20.4,10.6,27.2,0.0,0.0,,10.1,38.9,1015.9,150.0,46.6201461,-100.540737
1980-07-09,23.3,14.4,31.1,0.0,0.0,,6.7,38.9,1012.6,426.0,46.6201461,-100.540737
1980-07-10,26.6,13.9,38.3,0.0,0.0,,7.6,61.2,1011.2,816.0,46.6201461,-100.540737
1980-07-11,26.5,15.6,32.8,0.0,0.0,,20.8,57.2,1009.4,936.0,46.6201461,-100.540737
1980-07-12,24.0,11.1,35.0,0.0,0.0,,10.7,33.5,1013.8,588.0,46.6201461,-100.540737
1980-07-13,28.1,20.0,36.7,0.0,0.0,160.0,17.5,51.8,1007.4,708.0,46.6201461,-100.540737
1980-07-14,24.1,17.8,31.7,0.8,0.0,,20.3,53.6,1008.7,774.0,46.6201461,-100.540737
1980-07-15,21.0,12.8,27.8,5.3,0.0,,11.2,51.8,1010.5,198.0,46.6201461,-100.540737
1980-07-16,22.6,11.7,31.1,0.0,0.0,,14.0,42.5,1012.7,924.0,46.6201461,-100.540737
1980-07-17,20.6,12.2,27.2,0.0,0.0,,10.8,48.2,1011.6,162.0,46.6201461,-100.540737
1980-07-18,22.0,15.6,29.4,0.0,0.0,,13.1,38.9,1013.4,732.0,46.6201461,-100.540737
1980-07-19,16.0,12.2,18.3,30.5,0.0,,14.0,61.2,1012.4,6.0,46.6201461,-100.540737
1980-07-20,18.5,15.6,23.9,0.0,0.0,,16.7,57.2,1016.9,510.0,46.6201461,-100.540737
1980-07-21,17.8,13.9,23.9,0.0,0.0,332.0,12.2,38.9,1023.9,552.0,46.6201461,-100.540737
1980-07-22,21.4,11.7,31.7,0.0,0.0,,6.3,20.5,1020.8,900.0,46.6201461,-100.540737
1980-07-23,26.3,15.6,35.0,0.8,0.0,,16.6,46.4,1012.5,762.0,46.6201461,-100.540737
1980-07-24,24.8,18.3,28.9,6.1,0.0,31.0,22.6,70.2,1009.4,708.0,46.6201461,-100.540737
1980-07-25,18.7,12.8,25.0,0.0,0.0,,10.1,25.9,1020.8,834.0,46.6201461,-100.540737
1980-07-26,20.5,11.1,30.6,0.5,0.0,,14.0,48.2,1016.4,690.0,46.6201461,-100.540737
1980-07-27,22.6,13.9,30.6,0.0,0.0,,10.3,44.3,1011.1,624.0,46.6201461,-100.540737
1980-07-28,21.9,12.8,28.9,0.0,0.0,,9.0,29.5,1013.4,876.0,46.6201461,-100.540737
1980-07-29,25.4,16.7,36.7,0.5,0.0,116.0,20.2,55.4,1007.2,516.0,46.6201461,-100.540737
1980-07-30,22.2,15.6,27.8,0.0,0.0,350.0,18.6,50.0,1012.6,870.0,46.6201461,-100.540737
1980-07-31,22.6,15.0,30.6,0.0,0.0,,13.8,44.3,1013.2,552.0,46.6201461,-100.540737
1980-08-01,18.4,10.6,25.0,0.0,0.0,,6.1,31.3,1012.0,54.0,46.6201461,-100.540737
1980-08-02,20.2,8.9,31.1,0.0,0.0,,6.5,31.3,1009.9,636.0,46.6201461,-100.540737
1980-08-03,22.2,15.0,33.9,1.0,0.0,93.0,24.7,97.9,998.2,330.0,46.6201461,-100.540737
1980-08-04,15.8,12.8,18.3,0.0,0.0,269.0,39.9,87.1,997.5,6.0,46.6201461,-100.540737
1980-08-05,19.5,13.3,27.2,0.0,0.0,304.0,18.7,37.1,1007.9,756.0,46.6201461,-100.540737
1980-08-06,22.6,13.3,33.3,0.0,0.0,78.0,17.1,53.6,1007.1,702.0,46.6201461,-100.540737
1980-08-07,20.9,15.6,29.4,0.0,0.0,22.0,16.9,53.6,1013.5,600.0,46.6201461,-100.540737
1980-08-08,19.9,11.7,26.7,0.0,0.0,,12.0,29.5,1018.4,768.0,46.6201461,-100.540737
1980-08-09,17.2,14.4,20.0,28.4,0.0,104.0,14.1,77.8,1014.1,96.0,46.6201461,-100.540737
1980-08-10,18.2,13.3,23.9,4.1,0.0,,12.3,53.6,1013.6,606.0,46.6201461,-100.540737
1980-08-11,19.1,11.1,27.2,0.0,0.0,,6.1,24.1,1017.1,822.0,46.6201461,-100.540737
1980-08-12,18.2,13.9,23.9,0.0,0.0,,8.8,31.3,1014.0,426.0,46.6201461,-100.540737
1980-08-13,17.7,11.7,23.9,0.0,0.0,,13.7,38.9,1015.5,786.0,46.6201461,-100.540737
1980-08-14,17.8,9.4,24.4,0.0,0.0,,6.4,37.1,1017.3,780.0,46.6201461,-100.540737
1980-08-15,18.9,14.4,23.9,1.5,0.0,110.0,15.7,44.3,1015.0,0.0,46.6201461,-100.540737
1980-08-16,16.3,13.9,20.0,23.1,0.0,112.0,22.4,53.6,1006.3,0.0,46.6201461,-100.540737
1980-08-17,15.6,11.7,21.7,0.0,0.0,309.0,18.9,50.0,1009.8,444.0,46.6201461,-100.540737
1980-08-18,22.5,13.3,33.9,0.0,0.0,110.0,10.7,27.7,1001.8,798.0,46.6201461,-100.540737
1980-08-19,23.7,16.1,31.1,0.0,0.0,,9.7,29.5,1002.0,780.0,46.6201461,-100.540737
1980-08-20,19.0,16.7,21.7,19.3,0.0,298.0,21.3,46.4,1002.8,66.0,46.6201461,-100.540737
1980-08-21,19.2,15.0,24.4,0.0,0.0,,20.0,42.5,1013.2,810.0,46.6201461,-100.540737
1980-08-22,18.3,11.1,25.0,0.3,0.0,,9.7,40.7,1017.2,744.0,46.6201461,-100.540737
1980-08-23,19.0,13.3,24.4,17.0,0.0,47.0,13.7,74.2,,606.0,46.6201461,-100.540737
1980-08-24,22.6,14.4,31.7,0.0,0.0,,9.8,25.9,1010.3,642.0,46.6201461,-100.540737
